"gender","year","home_team","away_team","home_score","home_xg","home_penalty","away_score","away_xg","away_penalty","home_manager","away_manager","attendance","venue","round","date","score","referee"
"W",2015,"Nigeria","United States",0,NA,NA,1,NA,NA,"Edwin Okon","Jill Ellis",52193,"BC Place, Vancouver","Group stage","2015-06-16","0–1","Kateryna Monzul"
"W",2015,"Australia","Sweden",1,NA,NA,1,NA,NA,"Alen Stajcic","Pia Sundhage",10177,"Commonwealth Stadium, Edmonton","Group stage","2015-06-16","1–1","Lucila Venegas"
"W",2015,"Thailand","Germany",0,NA,NA,4,NA,NA,"Noengruthai Sratongwian","Silva Neid",26191,"Investors Group Field, Winnipeg","Group stage","2015-06-15","0–4","Gladys Lengwe"
"W",2015,"Côte d'Ivoire","Norway",1,NA,NA,3,NA,NA,"Clémentine Touré","Even Pellerud",7147,"Moncton Stadium, Moncton","Group stage","2015-06-15","1–3","Salomé Di Iorio"
"W",2015,"China PR","New Zealand",2,NA,NA,2,NA,NA,"Hao Wei","Tony Readings",26191,"Investors Group Field, Winnipeg","Group stage","2015-06-15","2–2","Katalin Kulcsár"
"W",2015,"Netherlands","Canada",1,NA,NA,1,NA,NA,"Roger Reijners","John Herdman",45420,"Olympic Stadium, Montréal","Group stage","2015-06-15","1–1","Ri Hyang Ok"
"W",2015,"France","Colombia",0,NA,NA,2,NA,NA,"Philippe Bergeroo","Fabián Taborda",13138,"Moncton Stadium, Moncton","Group stage","2015-06-13","0–2","Qin Liang"
"W",2015,"Brazil","Spain",1,NA,NA,0,NA,NA,"Vadão","Ignacio Quereda",28623,"Olympic Stadium, Montréal","Group stage","2015-06-13","1–0","Carol-Anne Chenard"
"W",2015,"England","Mexico",2,NA,NA,1,NA,NA,"Mark Sampson","Leonardo Cuéllar",13138,"Moncton Stadium, Moncton","Group stage","2015-06-13","2–1","Anna-Marie Keighley"
"W",2015,"Korea Republic","Costa Rica",2,NA,NA,2,NA,NA,"Yoon Deok-yeo","Amelia Valverde",28623,"Olympic Stadium, Montréal","Group stage","2015-06-13","2–2","Carina Vitulano"
"W",2015,"Australia","Nigeria",2,NA,NA,0,NA,NA,"Alen Stajcic","Edwin Okon",32716,"Investors Group Field, Winnipeg","Group stage","2015-06-12","2–0","Stéphanie Frappart"
"W",2015,"Switzerland","Ecuador",10,NA,NA,1,NA,NA,"Martina Voss-Tecklenburg","Vanessa Arauz",31441,"BC Place, Vancouver","Group stage","2015-06-12","10–1 ","Rita Gani"
"W",2015,"Japan","Cameroon",2,NA,NA,1,NA,NA,"Norio Sasaki","Enow Ngachu",31441,"BC Place, Vancouver","Group stage","2015-06-12","2–1","Pernilla Larsson"
"W",2015,"United States","Sweden",0,NA,NA,0,NA,NA,"Jill Ellis","Pia Sundhage",32716,"Investors Group Field, Winnipeg","Group stage","2015-06-12","0–0","Sachiko Yamagishi"
"W",2015,"China PR","Netherlands",1,NA,NA,0,NA,NA,"Hao Wei","Roger Reijners",35544,"Commonwealth Stadium, Edmonton","Group stage","2015-06-11","1–0","Yeimy Martínez"
"W",2015,"Germany","Norway",1,NA,NA,1,NA,NA,"Silva Neid","Even Pellerud",18967,"TD Place Stadium, Ottawa","Group stage","2015-06-11","1–1","Teodora Albon"
"W",2015,"Côte d'Ivoire","Thailand",2,NA,NA,3,NA,NA,"Clémentine Touré","Noengruthai Sratongwian",18987,"TD Place Stadium, Ottawa","Group stage","2015-06-11","2–3","Margaret Domka"
"W",2015,"Canada","New Zealand",0,NA,NA,0,NA,NA,"John Herdman","Tony Readings",35544,"Commonwealth Stadium, Edmonton","Group stage","2015-06-11","0–0","Bibiana Steinhaus"
"W",2015,"France","England",1,NA,NA,0,NA,NA,"Philippe Bergeroo","Mark Sampson",11686,"Moncton Stadium, Moncton","Group stage","2015-06-09","1–0","Thalia Mitsi"
"W",2015,"Spain","Costa Rica",1,NA,NA,1,NA,NA,"Ignacio Quereda","Amelia Valverde",10175,"Olympic Stadium, Montréal","Group stage","2015-06-09","1–1","Salomé Di Iorio"
"W",2015,"Colombia","Mexico",1,NA,NA,1,NA,NA,"Fabián Taborda","Leonardo Cuéllar",11686,"Moncton Stadium, Moncton","Group stage","2015-06-09","1–1","Thérèse Neguel"
"W",2015,"Brazil","Korea Republic",2,NA,NA,0,NA,NA,"Vadão","Yoon Deok-yeo",10175,"Olympic Stadium, Montréal","Group stage","2015-06-09","2–0","Esther Staubli"
"W",2015,"Sweden","Nigeria",3,NA,NA,3,NA,NA,"Pia Sundhage","Edwin Okon",31148,"Investors Group Field, Winnipeg","Group stage","2015-06-08","3–3","Ri Hyang Ok"
"W",2015,"Cameroon","Ecuador",6,NA,NA,0,NA,NA,"Enow Ngachu","Vanessa Arauz",25942,"BC Place, Vancouver","Group stage","2015-06-08","6–0","Katalin Kulcsár"
"W",2015,"United States","Australia",3,NA,NA,1,NA,NA,"Jill Ellis","Alen Stajcic",31148,"Investors Group Field, Winnipeg","Group stage","2015-06-08","3–1","Claudia Umpiérrez"
"W",2015,"Japan","Switzerland",1,NA,NA,0,NA,NA,"Norio Sasaki","Martina Voss-Tecklenburg",25942,"BC Place, Vancouver","Group stage","2015-06-08","1–0","Lucila Venegas"
"W",2015,"Norway","Thailand",4,NA,NA,0,NA,NA,"Even Pellerud","Noengruthai Sratongwian",20953,"TD Place Stadium, Ottawa","Group stage","2015-06-07","4–0","Anna-Marie Keighley"
"W",2015,"Germany","Côte d'Ivoire",10,NA,NA,0,NA,NA,"Silva Neid","Clémentine Touré",20953,"TD Place Stadium, Ottawa","Group stage","2015-06-07","10–0 ","Carol-Anne Chenard"
"W",2015,"Canada","China PR",1,NA,NA,0,NA,NA,"John Herdman","Hao Wei",53058,"Commonwealth Stadium, Edmonton","Group stage","2015-06-06","1–0","Kateryna Monzul"
"W",2015,"New Zealand","Netherlands",0,NA,NA,1,NA,NA,"Tony Readings","Roger Reijners",53058,"Commonwealth Stadium, Edmonton","Group stage","2015-06-06","0–1","Quetzalli Alvarado"
"W",2011,"Japan","United States",2,NA,3,2,NA,1,"","",48817,"Commerzbank-Arena, Frankfurt am Main","Final","2011-07-17","(3) 2–2 (1)","Bibiana Steinhaus"
"W",2011,"Sweden","France",2,NA,NA,1,NA,NA,"","",25515,"PreZero Arena, Sinsheim","Third-place match","2011-07-16","2–1","Kari Seitz"
"W",2011,"France","United States",1,NA,NA,3,NA,NA,"","",25676,"Stadion im Borussia-Park, Mönchengladbach","Semi-finals","2011-07-13","1–3","Kirsi Heikkinen"
"W",2011,"Japan","Sweden",3,NA,NA,1,NA,NA,"","",45434,"Commerzbank-Arena, Frankfurt am Main","Semi-finals","2011-07-13","3–1","Carol-Anne Chenard"
"W",2011,"Sweden","Australia",3,NA,NA,1,NA,NA,"","",24605,"WWK Arena, Augsburg","Quarter-finals","2011-07-10","3–1","Silvia Reyes"
"W",2011,"Brazil","United States",2,NA,3,2,NA,5,"","",25598,"DDV-Stadion, Dresden","Quarter-finals","2011-07-10","(3) 2–2 (5)","Jacqui Melksham"
"W",2011,"England","France",1,NA,3,1,NA,4,"","",26395,"BayArena, Leverkusen","Quarter-finals","2011-07-09","(3) 1–1 (4)","Jenny Palmqvist"
"W",2011,"Germany","Japan",0,NA,NA,1,NA,NA,"","",26067,"Volkswagen Arena, Wolfsburg","Quarter-finals","2011-07-09","0–1","Quetzalli Alvarado"
"W",2011,"Australia","Norway",2,NA,NA,1,NA,NA,"","",0,"BayArena, Leverkusen","Group stage","2011-07-06","2–1","Estela Alvarez"
"W",2011,"Equatorial Guinea","Brazil",0,NA,NA,3,NA,NA,"","",0,"Commerzbank-Arena, Frankfurt am Main","Group stage","2011-07-06","0–3","Bibiana Steinhaus"
"W",2011,"Korea DPR","Colombia",0,NA,NA,0,NA,NA,"","",0,"Vonovia Ruhrstadion, Bochum","Group stage","2011-07-06","0–0","Christina Pedersen"
"W",2011,"Sweden","United States",2,NA,NA,1,NA,NA,"","",0,"Volkswagen Arena, Wolfsburg","Group stage","2011-07-06","2–1","Etsuko Fukano"
"W",2011,"England","Japan",2,NA,NA,0,NA,NA,"","",0,"WWK Arena, Augsburg","Group stage","2011-07-05","2–0","Carol-Anne Chenard"
"W",2011,"New Zealand","Mexico",2,NA,NA,2,NA,NA,"","",0,"PreZero Arena, Sinsheim","Group stage","2011-07-05","2–2","Jenny Palmqvist"
"W",2011,"France","Germany",2,NA,NA,4,NA,NA,"","",0,"Stadion im Borussia-Park, Mönchengladbach","Group stage","2011-07-05","2–4","Kirsi Heikkinen"
"W",2011,"Canada","Nigeria",0,NA,NA,1,NA,NA,"","",0,"DDV-Stadion, Dresden","Group stage","2011-07-05","0–1","Finau Vulivuli"
"W",2011,"Australia","Equatorial Guinea",3,NA,NA,2,NA,NA,"","",0,"Vonovia Ruhrstadion, Bochum","Group stage","2011-07-03","3–2","Gyöngyi Gaál"
"W",2011,"Brazil","Norway",3,NA,NA,0,NA,NA,"","",0,"Volkswagen Arena, Wolfsburg","Group stage","2011-07-03","3–0","Kari Seitz"
"W",2011,"Korea DPR","Sweden",0,NA,NA,1,NA,NA,"","",0,"WWK Arena, Augsburg","Group stage","2011-07-02","0–1","Estela Alvarez"
"W",2011,"United States","Colombia",3,NA,NA,0,NA,NA,"","",0,"PreZero Arena, Sinsheim","Group stage","2011-07-02","3–0",""
"W",2011,"Japan","Mexico",4,NA,NA,0,NA,NA,"","",0,"BayArena, Leverkusen","Group stage","2011-07-01","4–0","Christina Pedersen"
"W",2011,"New Zealand","England",1,NA,NA,2,NA,NA,"","",0,"DDV-Stadion, Dresden","Group stage","2011-07-01","1–2","Thérèse Neguel"
"W",2011,"Canada","France",0,NA,NA,4,NA,NA,"","",0,"Vonovia Ruhrstadion, Bochum","Group stage","2011-06-30","0–4","Etsuko Fukano"
"W",2011,"Germany","Nigeria",1,NA,NA,0,NA,NA,"","",0,"Commerzbank-Arena, Frankfurt am Main","Group stage","2011-06-30","1–0","Sung Mi Cha"
"W",2011,"Norway","Equatorial Guinea",1,NA,NA,0,NA,NA,"","",0,"WWK Arena, Augsburg","Group stage","2011-06-29","1–0","Quetzalli Alvarado"
"W",2011,"Brazil","Australia",1,NA,NA,0,NA,NA,"","",0,"Stadion im Borussia-Park, Mönchengladbach","Group stage","2011-06-29","1–0","Jenny Palmqvist"
"W",2011,"Colombia","Sweden",0,NA,NA,1,NA,NA,"","",0,"BayArena, Leverkusen","Group stage","2011-06-28","0–1","Carol-Anne Chenard"
"W",2011,"United States","Korea DPR",2,NA,NA,0,NA,NA,"","",0,"DDV-Stadion, Dresden","Group stage","2011-06-28","2–0","Bibiana Steinhaus"
"W",2011,"Japan","New Zealand",2,NA,NA,1,NA,NA,"","",0,"Vonovia Ruhrstadion, Bochum","Group stage","2011-06-27","2–1","Kirsi Heikkinen"
"W",2011,"Mexico","England",1,NA,NA,1,NA,NA,"","",0,"Volkswagen Arena, Wolfsburg","Group stage","2011-06-27","1–1","Silvia Reyes"
"W",2011,"Nigeria","France",0,NA,NA,1,NA,NA,"","",0,"PreZero Arena, Sinsheim","Group stage","2011-06-26","0–1","Kari Seitz"
"W",2011,"Germany","Canada",2,NA,NA,1,NA,NA,"","",0,"Olympiastadion Berlin, Berlin","Group stage","2011-06-26","2–1","Jacqui Melksham"
"W",2007,"Norway","United States",1,NA,NA,4,NA,NA,"","",32068,"Hongkou Stadium, Shanghai","Third-place match","2007-09-30","1–4","Gyöngyi Gaál"
"W",2007,"Germany","Brazil",2,NA,NA,0,NA,NA,"","",31000,"Hongkou Stadium, Shanghai","Final","2007-09-30","2–0","Tammy Ogston"
"W",2007,"United States","Brazil",0,NA,NA,4,NA,NA,"","",47818,"Yellow Dragon Stadium, Hangzhou","Semi-finals","2007-09-27","0–4","Nicole Petignat"
"W",2007,"Germany","Norway",3,NA,NA,0,NA,NA,"","",53819,"Tianjin Olympic Centre Stadium, Tianjin","Semi-finals","2007-09-26","3–0",""
"W",2007,"Norway","China PR",1,NA,NA,0,NA,NA,"","",52000,"Wuhan Stadium, Wuhan","Quarter-finals","2007-09-23","1–0","Gyöngyi Gaál"
"W",2007,"Brazil","Australia",3,NA,NA,2,NA,NA,"","",35061,"Tianjin Olympic Centre Stadium, Tianjin","Quarter-finals","2007-09-23","3–2","Christine Baitinger"
"W",2007,"Germany","Korea DPR",3,NA,NA,0,NA,NA,"","",37200,"Wuhan Stadium, Wuhan","Quarter-finals","2007-09-22","3–0","Tammy Ogston"
"W",2007,"United States","England",3,NA,NA,0,NA,NA,"","",29586,"Tianjin Olympic Centre Stadium, Tianjin","Quarter-finals","2007-09-22","3–0","Jenny Palmqvist"
"W",2007,"Norway","Ghana",7,NA,NA,2,NA,NA,"","",43817,"Yellow Dragon Stadium, Hangzhou","Group stage","2007-09-20","7–2","Jennifer Bennett"
"W",2007,"Australia","Canada",2,NA,NA,2,NA,NA,"","",29300,"Chengdu Sports Center, Chengdu","Group stage","2007-09-20","2–2","Gyöngyi Gaál"
"W",2007,"Brazil","Denmark",1,NA,NA,0,NA,NA,"","",43817,"Yellow Dragon Stadium, Hangzhou","Group stage","2007-09-20","1–0","Kari Seitz"
"W",2007,"China PR","New Zealand",2,NA,NA,0,NA,NA,"","",56208,"Tianjin Olympic Centre Stadium, Tianjin","Group stage","2007-09-20","2–0",""
"W",2007,"Korea DPR","Sweden",1,NA,NA,2,NA,NA,"","",33196,"Tianjin Olympic Centre Stadium, Tianjin","Group stage","2007-09-18","1–2","Christine Baitinger"
"W",2007,"Nigeria","United States",0,NA,NA,1,NA,NA,"","",26100,"Hongkou Stadium, Shanghai","Group stage","2007-09-18","0–1","Mayumi Oiwa"
"W",2007,"Japan","Germany",0,NA,NA,2,NA,NA,"","",39817,"Yellow Dragon Stadium, Hangzhou","Group stage","2007-09-17","0–2","Adriana Correa"
"W",2007,"Argentina","England",1,NA,NA,6,NA,NA,"","",30730,"Chengdu Sports Center, Chengdu","Group stage","2007-09-17","1–6","Dianne Ferreira-James"
"W",2007,"Canada","Ghana",4,NA,NA,0,NA,NA,"","",33835,"Yellow Dragon Stadium, Hangzhou","Group stage","2007-09-15","4–0","Nicole Petignat"
"W",2007,"Denmark","New Zealand",2,NA,NA,0,NA,NA,"","",54000,"Wuhan Stadium, Wuhan","Group stage","2007-09-15","2–0","Mayumi Oiwa"
"W",2007,"China PR","Brazil",0,NA,NA,4,NA,NA,"","",54000,"Wuhan Stadium, Wuhan","Group stage","2007-09-15","0–4","Jennifer Bennett"
"W",2007,"Norway","Australia",1,NA,NA,1,NA,NA,"","",33835,"Yellow Dragon Stadium, Hangzhou","Group stage","2007-09-15","1–1","Huijun Niu"
"W",2007,"United States","Sweden",2,NA,NA,0,NA,NA,"","",35600,"Chengdu Sports Center, Chengdu","Group stage","2007-09-14","2–0","Gyöngyi Gaál"
"W",2007,"Argentina","Japan",0,NA,NA,1,NA,NA,"","",27730,"Hongkou Stadium, Shanghai","Group stage","2007-09-14","0–1",""
"W",2007,"Germany","England",0,NA,NA,0,NA,NA,"","",27730,"Hongkou Stadium, Shanghai","Group stage","2007-09-14","0–0","Jenny Palmqvist"
"W",2007,"Korea DPR","Nigeria",2,NA,NA,0,NA,NA,"","",35600,"Chengdu Sports Center, Chengdu","Group stage","2007-09-14","2–0","Tammy Ogston"
"W",2007,"Brazil","New Zealand",5,NA,NA,0,NA,NA,"","",33500,"Wuhan Stadium, Wuhan","Group stage","2007-09-12","5–0","Pannipar Kamnueng"
"W",2007,"Australia","Ghana",4,NA,NA,1,NA,NA,"","",25952,"Yellow Dragon Stadium, Hangzhou","Group stage","2007-09-12","4–1","Adriana Correa"
"W",2007,"Norway","Canada",2,NA,NA,1,NA,NA,"","",30752,"Yellow Dragon Stadium, Hangzhou","Group stage","2007-09-12","2–1","Christine Baitinger"
"W",2007,"China PR","Denmark",3,NA,NA,2,NA,NA,"","",50800,"Wuhan Stadium, Wuhan","Group stage","2007-09-12","3–2","Dianne Ferreira-James"
"W",2007,"United States","Korea DPR",2,NA,NA,2,NA,NA,"","",35100,"Chengdu Sports Center, Chengdu","Group stage","2007-09-11","2–2","Nicole Petignat"
"W",2007,"England","Japan",2,NA,NA,2,NA,NA,"","",27146,"Hongkou Stadium, Shanghai","Group stage","2007-09-11","2–2","Kari Seitz"
"W",2007,"Sweden","Nigeria",1,NA,NA,1,NA,NA,"","",21740,"Chengdu Sports Center, Chengdu","Group stage","2007-09-11","1–1","Huijun Niu"
"W",2007,"Germany","Argentina",11,NA,NA,0,NA,NA,"","",28098,"Hongkou Stadium, Shanghai","Group stage","2007-09-10","11–0 ","Tammy Ogston"
"W",2003,"Germany","Sweden",1,NA,NA,1,NA,NA,"","",26137,"The Home Depot Center, Carson","Final","2003-10-12","1–1","Cristina Babadac"
"W",2003,"United States","Canada",3,NA,NA,1,NA,NA,"","",25253,"The Home Depot Center, Carson","Third-place match","2003-10-11","3–1","Tammy Ogston"
"W",2003,"Germany","United States",3,NA,NA,0,NA,NA,"","",27623,"PGE Park, Portland","Semi-finals","2003-10-05","3–0","Sonia Denoncourt"
"W",2003,"Canada","Sweden",1,NA,NA,2,NA,NA,"","",27623,"PGE Park, Portland","Semi-finals","2003-10-05","1–2","Katriina Elovirta"
"W",2003,"Germany","Russia",7,NA,NA,0,NA,NA,"","",20021,"PGE Park, Portland","Quarter-finals","2003-10-02","7–0","Im Eun-ju"
"W",2003,"China PR","Canada",0,NA,NA,1,NA,NA,"","",20021,"PGE Park, Portland","Quarter-finals","2003-10-02","0–1","Kari Seitz"
"W",2003,"Brazil","Sweden",1,NA,NA,2,NA,NA,"","",25103,"Gillette Stadium, Foxborough","Quarter-finals","2003-10-01","1–2","Dongqing Zhang"
"W",2003,"United States","Norway",1,NA,NA,0,NA,NA,"","",25103,"Gillette Stadium, Foxborough","Quarter-finals","2003-10-01","1–0","Nicole Petignat"
"W",2003,"Sweden","Nigeria",3,NA,NA,0,NA,NA,"","",22828,"Columbus Crew Stadium, Columbus","Group stage","2003-09-28","3–0","Sonia Denoncourt"
"W",2003,"Korea DPR","United States",0,NA,NA,3,NA,NA,"","",22828,"Columbus Crew Stadium, Columbus","Group stage","2003-09-28","0–3","Sueli Tortura"
"W",2003,"Ghana","Australia",2,NA,NA,1,NA,NA,"","",19132,"PGE Park, Portland","Group stage","2003-09-28","2–1","Xonam Agboyi"
"W",2003,"China PR","Russia",1,NA,NA,0,NA,NA,"","",19132,"PGE Park, Portland","Group stage","2003-09-28","1–0","Florencia Romano"
"W",2003,"France","Brazil",1,NA,NA,1,NA,NA,"","",17618,"Robert F. Kennedy Memorial Stadium, Washington","Group stage","2003-09-27","1–1","Cristina Babadac"
"W",2003,"Korea Republic","Norway",1,NA,NA,7,NA,NA,"","",14356,"Gillette Stadium, Foxborough","Group stage","2003-09-27","1–7","Tammy Ogston"
"W",2003,"Canada","Japan",3,NA,NA,1,NA,NA,"","",14356,"Gillette Stadium, Foxborough","Group stage","2003-09-27","3–1","Im Eun-ju"
"W",2003,"Argentina","Germany",1,NA,NA,6,NA,NA,"","",17618,"Robert F. Kennedy Memorial Stadium, Washington","Group stage","2003-09-27","1–6","Bola Abidoye"
"W",2003,"Ghana","Russia",0,NA,NA,3,NA,NA,"","",13929,"The Home Depot Center, Carson","Group stage","2003-09-25","0–3","Kari Seitz"
"W",2003,"Sweden","Korea DPR",1,NA,NA,0,NA,NA,"","",31553,"Lincoln Financial Field, Philadelphia","Group stage","2003-09-25","1–0","Tammy Ogston"
"W",2003,"United States","Nigeria",5,NA,NA,0,NA,NA,"","",31553,"Lincoln Financial Field, Philadelphia","Group stage","2003-09-25","5–0","Florencia Romano"
"W",2003,"China PR","Australia",1,NA,NA,1,NA,NA,"","",13929,"The Home Depot Center, Carson","Group stage","2003-09-25","1–1","Katriina Elovirta"
"W",2003,"Norway","Brazil",1,NA,NA,4,NA,NA,"","",15490,"Robert F. Kennedy Memorial Stadium, Washington","Group stage","2003-09-24","1–4","Xonam Agboyi"
"W",2003,"Germany","Japan",3,NA,NA,0,NA,NA,"","",15490,"Columbus Crew Stadium, Columbus","Group stage","2003-09-24","3–0","Sueli Tortura"
"W",2003,"France","Korea Republic",1,NA,NA,0,NA,NA,"","",16316,"Robert F. Kennedy Memorial Stadium, Washington","Group stage","2003-09-24","1–0","Dongqing Zhang"
"W",2003,"Canada","Argentina",3,NA,NA,0,NA,NA,"","",15529,"Columbus Crew Stadium, Columbus","Group stage","2003-09-24","3–0","Nicole Petignat"
"W",2003,"United States","Sweden",3,NA,NA,1,NA,NA,"","",35000,"Robert F. Kennedy Memorial Stadium, Washington","Group stage","2003-09-21","3–1","Dongqing Zhang"
"W",2003,"Brazil","Korea Republic",3,NA,NA,0,NA,NA,"","",34144,"Robert F. Kennedy Memorial Stadium, Washington","Group stage","2003-09-21","3–0","Tammy Ogston"
"W",2003,"Australia","Russia",1,NA,NA,2,NA,NA,"","",8500,"The Home Depot Center, Carson","Group stage","2003-09-21","1–2","Bola Abidoye"
"W",2003,"China PR","Ghana",1,NA,NA,0,NA,NA,"","",10027,"The Home Depot Center, Carson","Group stage","2003-09-21","1–0","Sonia Denoncourt"
"W",2003,"Norway","France",2,NA,NA,0,NA,NA,"","",13486,"Lincoln Financial Field, Philadelphia","Group stage","2003-09-20","2–0","Kari Seitz"
"W",2003,"Nigeria","Korea DPR",0,NA,NA,3,NA,NA,"","",24347,"Lincoln Financial Field, Philadelphia","Group stage","2003-09-20","0–3","Nicole Petignat"
"W",2003,"Germany","Canada",4,NA,NA,1,NA,NA,"","",16340,"Columbus Crew Stadium, Columbus","Group stage","2003-09-20","4–1","Im Eun-ju"
"W",2003,"Japan","Argentina",6,NA,NA,0,NA,NA,"","",16404,"Columbus Crew Stadium, Columbus","Group stage","2003-09-20","6–0","Katriina Elovirta"
"W",1999,"Norway","Brazil",0,NA,4,0,NA,5,"","",90185,"Rose Bowl, Pasadena","Third-place match","1999-07-10","(4) 0–0 (5)","Im Eun-ju"
"W",1999,"United States","China PR",0,NA,5,0,NA,4,"","",90185,"Rose Bowl, Pasadena","Final","1999-07-10","(5) 0–0 (4)","Nicole Petignat"
"W",1999,"United States","Brazil",2,NA,NA,0,NA,NA,"","",73123,"Stanford Stadium, Stanford","Semi-finals","1999-07-04","2–0","Katriina Elovirta"
"W",1999,"Norway","China PR",0,NA,NA,4,NA,NA,"","",28986,"Foxboro Stadium, Foxborough","Semi-finals","1999-07-04","0–4","Sonia Denoncourt"
"W",1999,"United States","Germany",3,NA,NA,2,NA,NA,"","",54642,"Jack Kent Cooke Stadium, Landover","Quarter-finals","1999-07-01","3–2","Martha Toro"
"W",1999,"Brazil","Nigeria",4,NA,NA,3,NA,NA,"","",54642,"Jack Kent Cooke Stadium, Landover","Quarter-finals","1999-07-01","4–3","Virginia Tovar"
"W",1999,"China PR","Russia",2,NA,NA,0,NA,NA,"","",21411,"Spartan Stadium, San Jose","Quarter-finals","1999-06-30","2–0","Nicole Petignat"
"W",1999,"Norway","Sweden",3,NA,NA,1,NA,NA,"","",21411,"Spartan Stadium, San Jose","Quarter-finals","1999-06-30","3–1","Im Eun-ju"
"W",1999,"Germany","Brazil",3,NA,NA,3,NA,NA,"","",22109,"Jack Kent Cooke Stadium, Landover","Group stage","1999-06-27","3–3","Im Eun-ju"
"W",1999,"Nigeria","Denmark",2,NA,NA,0,NA,NA,"","",22109,"Jack Kent Cooke Stadium, Landover","Group stage","1999-06-27","2–0","Maria Siqueira"
"W",1999,"Mexico","Italy",0,NA,NA,2,NA,NA,"","",50484,"Foxboro Stadium, Foxborough","Group stage","1999-06-27","0–2","Bola Abidoye"
"W",1999,"United States","Korea DPR",3,NA,NA,0,NA,NA,"","",50484,"Foxboro Stadium, Foxborough","Group stage","1999-06-27","3–0","Katriina Elovirta"
"W",1999,"Canada","Russia",1,NA,NA,4,NA,NA,"","",29401,"Giants Stadium, East Rutherford","Group stage","1999-06-26","1–4","Xiudi Zuo"
"W",1999,"China PR","Australia",3,NA,NA,1,NA,NA,"","",29401,"Giants Stadium, East Rutherford","Group stage","1999-06-26","3–1","Sandra Hunt"
"W",1999,"Ghana","Sweden",0,NA,NA,2,NA,NA,"","",34256,"Soldier Field, Chicago","Group stage","1999-06-26","0–2","Sonia Denoncourt"
"W",1999,"Norway","Japan",4,NA,NA,0,NA,NA,"","",34256,"Soldier Field, Chicago","Group stage","1999-06-26","4–0","Marisela Contreras"
"W",1999,"Brazil","Italy",2,NA,NA,0,NA,NA,"","",65080,"Soldier Field, Chicago","Group stage","1999-06-24","2–0","Gitte Nielsen"
